Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
5053,Airport,,No Cars Available,14-07-2016 19:28,
5061,City,109,Trip Completed,14-07-2016 19:29,14-07-2016 20:13
5063,Airport,,No Cars Available,14-07-2016 19:29,
5071,Airport,169,Trip Completed,14-07-2016 19:30,14-07-2016 20:17
5068,Airport,,No Cars Available,14-07-2016 19:30,
5066,Airport,12,Trip Completed,14-07-2016 19:31,14-07-2016 20:14
5065,Airport,,No Cars Available,14-07-2016 19:31,
5069,Airport,,No Cars Available,14-07-2016 19:33,
5070,Airport,79,Trip Completed,14-07-2016 19:33,14-07-2016 20:45
5067,Airport,,No Cars Available,14-07-2016 19:34,
5074,Airport,,No Cars Available,14-07-2016 19:36,
5073,Airport,,No Cars Available,14-07-2016 19:36,
5076,City,280,Cancelled,14-07-2016 19:38,
5072,Airport,,No Cars Available,14-07-2016 19:38,
5078,Airport,,No Cars Available,14-07-2016 19:39,
5079,City,209,Trip Completed,14-07-2016 19:40,14-07-2016 20:16
5083,Airport,,No Cars Available,14-07-2016 19:41,
5086,Airport,113,Trip Completed,14-07-2016 19:41,14-07-2016 21:02
5080,Airport,,No Cars Available,14-07-2016 19:44,
5085,Airport,,No Cars Available,14-07-2016 19:44,
5077,Airport,,No Cars Available,14-07-2016 19:45,
5075,City,202,Trip Completed,14-07-2016 19:45,14-07-2016 20:25
5084,Airport,,No Cars Available,14-07-2016 19:46,
5090,Airport,,No Cars Available,14-07-2016 19:47,
5089,City,229,Trip Completed,14-07-2016 19:47,14-07-2016 20:46
5092,Airport,,No Cars Available,14-07-2016 19:47,
5095,City,164,Trip Completed,14-07-2016 19:48,14-07-2016 20:55
5082,Airport,,No Cars Available,14-07-2016 19:49,
5091,Airport,,No Cars Available,14-07-2016 19:49,
5087,Airport,,No Cars Available,14-07-2016 19:50,
5098,Airport,190,Trip Completed,14-07-2016 19:50,14-07-2016 20:27
5096,Airport,118,Trip Completed,14-07-2016 19:52,14-07-2016 20:49
5093,Airport,,No Cars Available,14-07-2016 19:52,
5097,City,131,Trip Completed,14-07-2016 19:52,14-07-2016 20:49
5081,Airport,,No Cars Available,14-07-2016 19:52,
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06
5102,Airport,,No Cars Available,14-07-2016 19:53,
5114,Airport,,No Cars Available,14-07-2016 19:54,
5094,Airport,,No Cars Available,14-07-2016 19:54,
5103,Airport,,No Cars Available,14-07-2016 19:56,
5101,City,,No Cars Available,14-07-2016 19:56,
5107,City,,No Cars Available,14-07-2016 19:57,
5119,Airport,,No Cars Available,14-07-2016 19:57,
5100,Airport,284,Trip Completed,14-07-2016 19:58,14-07-2016 20:43
5104,Airport,,No Cars Available,14-07-2016 19:58,
5109,Airport,,No Cars Available,14-07-2016 19:59,
5112,Airport,,No Cars Available,14-07-2016 19:59,
5117,Airport,,No Cars Available,14-07-2016 19:59,
5105,City,182,Trip Completed,14-07-2016 19:59,14-07-2016 20:37
5099,Airport,,No Cars Available,14-07-2016 19:59,
5118,City,,No Cars Available,14-07-2016 20:00,
5106,Airport,,No Cars Available,14-07-2016 20:00,
5110,Airport,,No Cars Available,14-07-2016 20:02,
5115,Airport,112,Trip Completed,14-07-2016 20:03,14-07-2016 21:08
5111,Airport,,No Cars Available,14-07-2016 20:03,
5108,City,221,Trip Completed,14-07-2016 20:03,14-07-2016 20:30
5122,City,200,Trip Completed,14-07-2016 20:04,14-07-2016 20:53
5120,Airport,,No Cars Available,14-07-2016 20:04,
5121,Airport,,No Cars Available,14-07-2016 20:06,
5123,Airport,,No Cars Available,14-07-2016 20:06,
5124,Airport,,No Cars Available,14-07-2016 20:07,
5116,City,133,Cancelled,14-07-2016 20:08,
5127,Airport,,No Cars Available,14-07-2016 20:08,
5126,Airport,,No Cars Available,14-07-2016 20:09,
5125,Airport,,No Cars Available,14-07-2016 20:09,
5113,City,,No Cars Available,14-07-2016 20:09,
5130,Airport,,No Cars Available,14-07-2016 20:10,
5129,Airport,,No Cars Available,14-07-2016 20:10,
5132,Airport,46,Trip Completed,14-07-2016 20:11,14-07-2016 20:40
5133,Airport,74,Trip Completed,14-07-2016 20:11,14-07-2016 20:45
5138,Airport,,No Cars Available,14-07-2016 20:12,
5128,Airport,,No Cars Available,14-07-2016 20:12,
5131,City,,No Cars Available,14-07-2016 20:13,
5134,Airport,,No Cars Available,14-07-2016 20:13,
5137,Airport,,No Cars Available,14-07-2016 20:13,
5143,Airport,,No Cars Available,14-07-2016 20:14,
5140,Airport,,No Cars Available,14-07-2016 20:14,
5141,Airport,152,Trip Completed,14-07-2016 20:15,14-07-2016 21:00
5139,Airport,,No Cars Available,14-07-2016 20:15,
5135,Airport,,No Cars Available,14-07-2016 20:16,
5146,Airport,,No Cars Available,14-07-2016 20:16,
5142,City,22,Trip Completed,14-07-2016 20:17,14-07-2016 20:48
5148,Airport,,No Cars Available,14-07-2016 20:18,
5154,Airport,104,Cancelled,14-07-2016 20:19,
5151,Airport,,No Cars Available,14-07-2016 20:19,
5145,City,251,Trip Completed,14-07-2016 20:19,14-07-2016 21:24
5136,Airport,,No Cars Available,14-07-2016 20:20,
5144,Airport,105,Trip Completed,14-07-2016 20:21,14-07-2016 21:16
5147,Airport,,No Cars Available,14-07-2016 20:21,
5159,Airport,,No Cars Available,14-07-2016 20:22,
5152,Airport,,No Cars Available,14-07-2016 20:23,
5162,Airport,,No Cars Available,14-07-2016 20:24,
5161,Airport,,No Cars Available,14-07-2016 20:24,
5164,City,147,Trip Completed,14-07-2016 20:25,14-07-2016 20:54
5150,Airport,,No Cars Available,14-07-2016 20:26,
5156,Airport,,No Cars Available,14-07-2016 20:26,
5155,Airport,,No Cars Available,14-07-2016 20:26,
5158,Airport,,No Cars Available,14-07-2016 20:27,
5149,City,174,Trip Completed,14-07-2016 20:27,14-07-2016 21:26
5175,City,235,Trip Completed,14-07-2016 20:27,14-07-2016 21:40
5160,City,299,Trip Completed,14-07-2016 20:28,14-07-2016 21:12
5170,Airport,,No Cars Available,14-07-2016 20:29,
5153,Airport,103,Trip Completed,14-07-2016 20:29,14-07-2016 21:38
5174,City,155,Trip Completed,14-07-2016 20:29,14-07-2016 21:24
5171,Airport,88,Trip Completed,14-07-2016 20:29,14-07-2016 21:35
5165,Airport,,No Cars Available,14-07-2016 20:30,
5169,Airport,,No Cars Available,14-07-2016 20:31,
5157,Airport,,No Cars Available,14-07-2016 20:31,
5177,Airport,,No Cars Available,14-07-2016 20:33,
5167,Airport,,No Cars Available,14-07-2016 20:33,
5173,Airport,,No Cars Available,14-07-2016 20:33,
5168,Airport,,No Cars Available,14-07-2016 20:33,
5166,Airport,,No Cars Available,14-07-2016 20:34,
5163,Airport,15,Trip Completed,14-07-2016 20:34,14-07-2016 21:05
5183,Airport,,No Cars Available,14-07-2016 20:34,
5178,Airport,,No Cars Available,14-07-2016 20:35,
5185,Airport,177,Trip Completed,14-07-2016 20:35,14-07-2016 21:49
5180,Airport,,No Cars Available,14-07-2016 20:36,
5179,Airport,,No Cars Available,14-07-2016 20:37,
5172,Airport,,No Cars Available,14-07-2016 20:37,
5176,City,126,Trip Completed,14-07-2016 20:37,14-07-2016 21:38
5182,Airport,,No Cars Available,14-07-2016 20:38,
5181,Airport,,No Cars Available,14-07-2016 20:39,
5184,City,84,Trip Completed,14-07-2016 20:42,14-07-2016 21:49
5187,Airport,,No Cars Available,14-07-2016 20:42,
5194,City,294,Trip Completed,14-07-2016 20:42,14-07-2016 21:26
5189,Airport,,No Cars Available,14-07-2016 20:44,
5193,Airport,129,Trip Completed,14-07-2016 20:45,14-07-2016 21:30
5198,Airport,223,Trip Completed,14-07-2016 20:45,14-07-2016 21:38
5186,Airport,,No Cars Available,14-07-2016 20:45,
5191,City,,No Cars Available,14-07-2016 20:46,
5188,Airport,,No Cars Available,14-07-2016 20:48,
5196,Airport,,No Cars Available,14-07-2016 20:48,
5200,Airport,179,Trip Completed,14-07-2016 20:48,14-07-2016 21:38
5190,Airport,,No Cars Available,14-07-2016 20:49,
5201,Airport,,No Cars Available,14-07-2016 20:50,
5197,Airport,,No Cars Available,14-07-2016 20:50,
5195,Airport,,No Cars Available,14-07-2016 20:50,
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57
5202,Airport,1,Cancelled,14-07-2016 20:51,
5192,Airport,,No Cars Available,14-07-2016 20:52,
5211,Airport,,No Cars Available,14-07-2016 20:52,
5204,City,,No Cars Available,14-07-2016 20:53,
5217,City,231,Trip Completed,14-07-2016 20:53,14-07-2016 21:39
5203,Airport,,No Cars Available,14-07-2016 20:54,
5206,Airport,,No Cars Available,14-07-2016 20:54,
5212,Airport,,No Cars Available,14-07-2016 20:55,
5208,Airport,20,Cancelled,14-07-2016 20:55,
5218,Airport,,No Cars Available,14-07-2016 20:56,
5210,City,226,Trip Completed,14-07-2016 20:56,14-07-2016 22:08
5216,Airport,65,Trip Completed,14-07-2016 20:56,14-07-2016 21:45
5205,Airport,,No Cars Available,14-07-2016 20:56,
5207,Airport,18,Trip Completed,14-07-2016 20:57,14-07-2016 21:56
5215,Airport,,No Cars Available,14-07-2016 20:58,
5209,Airport,171,Trip Completed,14-07-2016 20:58,14-07-2016 21:59
5214,Airport,184,Trip Completed,14-07-2016 20:59,14-07-2016 21:48
5219,City,124,Trip Completed,14-07-2016 21:00,14-07-2016 22:05
5213,Airport,,No Cars Available,14-07-2016 21:01,
5221,Airport,134,Cancelled,14-07-2016 21:01,
5227,Airport,199,Trip Completed,14-07-2016 21:02,14-07-2016 22:19
5229,Airport,,No Cars Available,14-07-2016 21:02,
5223,Airport,,No Cars Available,14-07-2016 21:03,
5220,Airport,,No Cars Available,14-07-2016 21:04,
5222,Airport,,No Cars Available,14-07-2016 21:05,
5226,Airport,,No Cars Available,14-07-2016 21:05,
5238,Airport,,No Cars Available,14-07-2016 21:06,
5236,Airport,,No Cars Available,14-07-2016 21:06,
5225,City,178,Cancelled,14-07-2016 21:06,
5224,City,64,Trip Completed,14-07-2016 21:07,14-07-2016 22:19
5231,Airport,,No Cars Available,14-07-2016 21:08,
5235,Airport,49,Trip Completed,14-07-2016 21:08,14-07-2016 22:00
5230,Airport,,No Cars Available,14-07-2016 21:09,
5237,Airport,,No Cars Available,14-07-2016 21:09,
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52
5232,Airport,,No Cars Available,14-07-2016 21:10,
5240,Airport,,No Cars Available,14-07-2016 21:11,
5233,City,,No Cars Available,14-07-2016 21:11,
5243,City,50,Trip Completed,14-07-2016 21:12,14-07-2016 22:15
5239,Airport,,No Cars Available,14-07-2016 21:12,
5242,Airport,,No Cars Available,14-07-2016 21:13,
5241,City,144,Trip Completed,14-07-2016 21:13,14-07-2016 21:42
5246,Airport,,No Cars Available,14-07-2016 21:13,
5228,Airport,,No Cars Available,14-07-2016 21:14,
5249,Airport,,No Cars Available,14-07-2016 21:15,
5245,Airport,,No Cars Available,14-07-2016 21:17,
5251,Airport,143,Cancelled,14-07-2016 21:17,
5257,Airport,,No Cars Available,14-07-2016 21:18,
5248,City,183,Cancelled,14-07-2016 21:18,
5247,Airport,,No Cars Available,14-07-2016 21:18,
5244,Airport,,No Cars Available,14-07-2016 21:18,
5255,Airport,295,Trip Completed,14-07-2016 21:19,14-07-2016 22:09
5252,Airport,,No Cars Available,14-07-2016 21:22,
5254,City,3,Trip Completed,14-07-2016 21:23,14-07-2016 22:25
5250,Airport,,No Cars Available,14-07-2016 21:23,
5253,Airport,,No Cars Available,14-07-2016 21:23,
5256,Airport,,No Cars Available,14-07-2016 21:24,
5261,Airport,,No Cars Available,14-07-2016 21:25,
5260,Airport,,No Cars Available,14-07-2016 21:26,
5266,Airport,243,Cancelled,14-07-2016 21:26,
5258,Airport,,No Cars Available,14-07-2016 21:27,
5267,Airport,,No Cars Available,14-07-2016 21:28,
5262,Airport,,No Cars Available,14-07-2016 21:28,
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016 22:30
5273,Airport,225,Cancelled,14-07-2016 21:29,
5272,City,164,Cancelled,14-07-2016 21:30,
5259,Airport,,No Cars Available,14-07-2016 21:30,
5265,Airport,,No Cars Available,14-07-2016 21:30,
5263,City,167,Trip Completed,14-07-2016 21:30,14-07-2016 21:59
5271,City,66,Trip Completed,14-07-2016 21:33,14-07-2016 22:21
5270,City,6,Trip Completed,14-07-2016 21:33,14-07-2016 22:25
5280,Airport,,No Cars Available,14-07-2016 21:34,
5279,Airport,,No Cars Available,14-07-2016 21:34,
5264,Airport,,No Cars Available,14-07-2016 21:34,
5276,City,259,Trip Completed,14-07-2016 21:35,14-07-2016 22:47
5281,Airport,,No Cars Available,14-07-2016 21:35,
5269,Airport,,No Cars Available,14-07-2016 21:36,
5277,Airport,,No Cars Available,14-07-2016 21:37,
5282,Airport,,No Cars Available,14-07-2016 21:37,
5275,City,157,Trip Completed,14-07-2016 21:38,14-07-2016 22:21
5278,Airport,,No Cars Available,14-07-2016 21:38,
5283,Airport,,No Cars Available,14-07-2016 21:39,
5286,City,272,Trip Completed,14-07-2016 21:40,14-07-2016 22:28
5274,Airport,,No Cars Available,14-07-2016 21:40,
5284,City,246,Trip Completed,14-07-2016 21:41,14-07-2016 22:45
5288,Airport,242,Cancelled,14-07-2016 21:42,
5285,Airport,89,Trip Completed,14-07-2016 21:42,14-07-2016 22:12
5289,City,13,Trip Completed,14-07-2016 21:43,14-07-2016 22:24
5294,City,14,Trip Completed,14-07-2016 21:45,14-07-2016 22:16
5287,City,169,Trip Completed,14-07-2016 21:46,14-07-2016 22:35
5291,Airport,162,Trip Completed,14-07-2016 21:48,14-07-2016 22:45
5301,Airport,,No Cars Available,14-07-2016 21:48,
5295,City,298,Trip Completed,14-07-2016 21:48,14-07-2016 22:41
5296,Airport,,No Cars Available,14-07-2016 21:49,
5299,Airport,,No Cars Available,14-07-2016 21:49,
5290,Airport,153,Cancelled,14-07-2016 21:50,
5293,Airport,,No Cars Available,14-07-2016 21:50,
5297,City,290,Trip Completed,14-07-2016 21:51,14-07-2016 22:25
5292,Airport,,No Cars Available,14-07-2016 21:52,
5300,Airport,47,Cancelled,14-07-2016 21:52,
5302,Airport,,No Cars Available,14-07-2016 21:53,
5303,Airport,,No Cars Available,14-07-2016 21:54,
5298,Airport,,No Cars Available,14-07-2016 21:54,
5304,Airport,,No Cars Available,14-07-2016 21:56,
5305,Airport,,No Cars Available,14-07-2016 21:56,
5308,Airport,,No Cars Available,14-07-2016 21:58,
5309,Airport,,No Cars Available,14-07-2016 21:58,
5312,Airport,,No Cars Available,14-07-2016 21:58,
5311,Airport,,No Cars Available,14-07-2016 22:00,
5306,Airport,,No Cars Available,14-07-2016 22:01,
5313,Airport,255,Trip Completed,14-07-2016 22:02,14-07-2016 22:44
5307,Airport,,No Cars Available,14-07-2016 22:03,
5310,Airport,,No Cars Available,14-07-2016 22:04,
5315,Airport,,No Cars Available,14-07-2016 22:05,
5314,Airport,,No Cars Available,14-07-2016 22:05,
5322,Airport,,No Cars Available,14-07-2016 22:06,
5316,Airport,,No Cars Available,14-07-2016 22:06,
5319,Airport,,No Cars Available,14-07-2016 22:08,
5318,Airport,141,Trip Completed,14-07-2016 22:08,14-07-2016 22:58
5326,City,163,Trip Completed,14-07-2016 22:09,14-07-2016 23:13
5317,Airport,,No Cars Available,14-07-2016 22:09,
5321,City,102,Trip Completed,14-07-2016 22:09,14-07-2016 22:46
5328,Airport,110,Trip Completed,14-07-2016 22:10,14-07-2016 22:51
5325,City,114,Trip Completed,14-07-2016 22:11,14-07-2016 23:12
5327,Airport,224,Cancelled,14-07-2016 22:12,
5323,Airport,,No Cars Available,14-07-2016 22:13,
5320,Airport,,No Cars Available,14-07-2016 22:13,
5324,Airport,,No Cars Available,14-07-2016 22:14,
5329,Airport,,No Cars Available,14-07-2016 22:15,
5330,Airport,,No Cars Available,14-07-2016 22:19,
5331,Airport,,No Cars Available,14-07-2016 22:20,
5337,City,205,Trip Completed,14-07-2016 22:21,14-07-2016 23:23
5333,Airport,,No Cars Available,14-07-2016 22:22,
5332,City,,No Cars Available,14-07-2016 22:22,
5334,City,,No Cars Available,14-07-2016 22:23,
5335,Airport,2,Trip Completed,14-07-2016 22:24,14-07-2016 23:18
5336,Airport,201,Trip Completed,14-07-2016 22:25,14-07-2016 23:41
5338,Airport,222,Trip Completed,14-07-2016 22:27,14-07-2016 23:34
5339,City,,No Cars Available,14-07-2016 22:28,
5340,Airport,194,Trip Completed,14-07-2016 22:32,14-07-2016 23:44
5341,City,230,Cancelled,14-07-2016 22:34,
5343,City,,No Cars Available,14-07-2016 22:35,
5344,Airport,227,Trip Completed,14-07-2016 22:37,14-07-2016 23:35
5342,City,296,Trip Completed,14-07-2016 22:38,14-07-2016 23:21
5345,Airport,260,Trip Completed,14-07-2016 22:43,14-07-2016 23:40
5346,Airport,,No Cars Available,14-07-2016 22:46,
5348,City,40,Trip Completed,14-07-2016 22:50,14-07-2016 23:45
5347,Airport,16,Trip Completed,14-07-2016 22:51,14-07-2016 23:53
5350,City,162,Trip Completed,14-07-2016 22:52,14-07-2016 23:42
5353,Airport,,No Cars Available,14-07-2016 22:54,
5351,City,,No Cars Available,14-07-2016 22:54,
5349,Airport,72,Trip Completed,14-07-2016 22:55,14-07-2016 23:22
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45
5356,Airport,,No Cars Available,14-07-2016 23:06,
5354,Airport,97,Trip Completed,14-07-2016 23:07,15-07-2016 00:01
5357,City,211,Trip Completed,14-07-2016 23:09,15-07-2016 00:05
5355,City,,No Cars Available,14-07-2016 23:10,
5358,Airport,225,Trip Completed,14-07-2016 23:17,15-07-2016 00:03
5360,Airport,218,Trip Completed,14-07-2016 23:19,14-07-2016 23:58
5363,Airport,,No Cars Available,14-07-2016 23:19,
5359,City,109,Trip Completed,14-07-2016 23:21,15-07-2016 00:24
5362,Airport,,No Cars Available,14-07-2016 23:22,
5361,Airport,,No Cars Available,14-07-2016 23:22,
5365,City,,No Cars Available,14-07-2016 23:24,
5364,City,234,Trip Completed,14-07-2016 23:24,15-07-2016 00:04
5366,Airport,22,Trip Completed,14-07-2016 23:27,15-07-2016 00:19
5367,Airport,17,Trip Completed,14-07-2016 23:35,15-07-2016 00:25
5368,City,223,Trip Completed,14-07-2016 23:36,15-07-2016 00:27
5372,City,,No Cars Available,14-07-2016 23:38,
5369,Airport,,No Cars Available,14-07-2016 23:39,
5374,City,199,Trip Completed,14-07-2016 23:40,15-07-2016 00:46
5371,Airport,,No Cars Available,14-07-2016 23:41,
5377,City,83,Trip Completed,14-07-2016 23:42,15-07-2016 00:39
5373,City,99,Trip Completed,14-07-2016 23:42,15-07-2016 00:17
5375,Airport,,No Cars Available,14-07-2016 23:42,
5376,City,,No Cars Available,14-07-2016 23:43,
5370,City,123,Trip Completed,14-07-2016 23:43,15-07-2016 00:33
5380,Airport,104,Trip Completed,14-07-2016 23:50,15-07-2016 00:39
5379,City,154,Trip Completed,14-07-2016 23:51,15-07-2016 01:04
5378,Airport,,No Cars Available,14-07-2016 23:52,
5381,Airport,298,Trip Completed,14-07-2016 23:56,15-07-2016 00:39
6758,Airport,6,Trip Completed,15-07-2016 00:03,15-07-2016 01:07
6760,Airport,134,Trip Completed,15-07-2016 00:03,15-07-2016 00:47
6763,City,224,Trip Completed,15-07-2016 00:04,15-07-2016 01:06
6761,Airport,47,Trip Completed,15-07-2016 00:05,15-07-2016 00:47
6764,City,243,Trip Completed,15-07-2016 00:06,15-07-2016 01:17
6766,City,108,Trip Completed,15-07-2016 00:06,15-07-2016 01:10
6762,Airport,267,Trip Completed,15-07-2016 00:07,15-07-2016 00:52
6765,Airport,,No Cars Available,15-07-2016 00:09,
5388,Airport,,No Cars Available,15-07-2016 00:19,
5387,City,,No Cars Available,15-07-2016 00:19,
5389,Airport,,No Cars Available,15-07-2016 00:20,
5386,City,,No Cars Available,15-07-2016 00:20,
5390,Airport,,No Cars Available,15-07-2016 00:26,
5391,City,,No Cars Available,15-07-2016 00:26,
5392,City,245,Trip Completed,15-07-2016 00:29,15-07-2016 01:07
5393,Airport,,No Cars Available,15-07-2016 00:30,
5394,Airport,64,Trip Completed,15-07-2016 00:47,15-07-2016 01:42
5397,City,,No Cars Available,15-07-2016 00:52,
5395,Airport,,No Cars Available,15-07-2016 00:53,
5396,City,240,Cancelled,15-07-2016 00:54,
5399,City,111,Trip Completed,15-07-2016 00:58,15-07-2016 02:16
5398,City,,No Cars Available,15-07-2016 01:02,
5401,City,,No Cars Available,15-07-2016 01:04,
5400,Airport,226,Trip Completed,15-07-2016 01:05,15-07-2016 02:04
5402,Airport,87,Trip Completed,15-07-2016 01:06,15-07-2016 01:48
5404,City,84,Trip Completed,15-07-2016 01:12,15-07-2016 02:05
5403,Airport,,No Cars Available,15-07-2016 01:14,
5405,Airport,,No Cars Available,15-07-2016 01:20,
5406,City,,No Cars Available,15-07-2016 01:27,
5407,Airport,,No Cars Available,15-07-2016 01:31,
5409,Airport,72,Trip Completed,15-07-2016 01:36,15-07-2016 02:46
5408,City,,No Cars Available,15-07-2016 01:37,
5411,Airport,,No Cars Available,15-07-2016 01:43,
5410,City,58,Cancelled,15-07-2016 01:45,
5412,Airport,,No Cars Available,15-07-2016 01:49,
5413,Airport,,No Cars Available,15-07-2016 01:50,
5414,Airport,,No Cars Available,15-07-2016 01:51,
5415,City,,No Cars Available,15-07-2016 01:51,
5416,City,,No Cars Available,15-07-2016 01:53,
5417,Airport,,No Cars Available,15-07-2016 01:59,
5419,City,191,Trip Completed,15-07-2016 02:01,15-07-2016 02:34
5418,City,56,Trip Completed,15-07-2016 02:03,15-07-2016 03:13
5421,Airport,243,Trip Completed,15-07-2016 02:08,15-07-2016 03:12
5422,City,46,Trip Completed,15-07-2016 02:09,15-07-2016 03:09
5420,Airport,,No Cars Available,15-07-2016 02:09,
5423,City,114,Cancelled,15-07-2016 02:11,
5424,City,166,Cancelled,15-07-2016 02:13,
5427,City,,No Cars Available,15-07-2016 02:20,
5426,Airport,,No Cars Available,15-07-2016 02:22,
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016 03:08
5428,Airport,285,Trip Completed,15-07-2016 02:28,15-07-2016 03:04
5430,City,205,Trip Completed,15-07-2016 02:35,15-07-2016 03:25
5431,Airport,160,Trip Completed,15-07-2016 02:38,15-07-2016 03:23
5429,Airport,,No Cars Available,15-07-2016 02:38,
5433,City,,No Cars Available,15-07-2016 02:41,
5434,City,3,Trip Completed,15-07-2016 02:41,15-07-2016 03:24
5432,Airport,,No Cars Available,15-07-2016 02:42,
5435,City,45,Trip Completed,15-07-2016 02:52,15-07-2016 03:43
5438,City,,No Cars Available,15-07-2016 02:59,
5436,City,,No Cars Available,15-07-2016 02:59,
5437,Airport,281,Trip Completed,15-07-2016 02:59,15-07-2016 03:57
5443,City,,No Cars Available,15-07-2016 03:03,
5440,Airport,275,Trip Completed,15-07-2016 03:04,15-07-2016 04:04
5444,City,250,Trip Completed,15-07-2016 03:05,15-07-2016 03:48
5441,City,,No Cars Available,15-07-2016 03:06,
5445,Airport,,No Cars Available,15-07-2016 03:07,
5442,Airport,,No Cars Available,15-07-2016 03:08,
5439,City,,No Cars Available,15-07-2016 03:13,
5449,City,,No Cars Available,15-07-2016 03:18,
5447,City,,No Cars Available,15-07-2016 03:19,
5450,City,,No Cars Available,15-07-2016 03:21,
5448,Airport,176,Trip Completed,15-07-2016 03:22,15-07-2016 04:27
5451,Airport,,No Cars Available,15-07-2016 03:25,
5446,City,,No Cars Available,15-07-2016 03:25,
5452,Airport,,No Cars Available,15-07-2016 03:28,
5453,City,159,Trip Completed,15-07-2016 03:38,15-07-2016 04:28
5456,Airport,,No Cars Available,15-07-2016 03:45,
5454,Airport,,No Cars Available,15-07-2016 03:47,
5455,City,202,Trip Completed,15-07-2016 03:47,15-07-2016 04:53
5457,City,63,Trip Completed,15-07-2016 03:56,15-07-2016 04:54
5458,Airport,,No Cars Available,15-07-2016 04:00,
5459,Airport,,No Cars Available,15-07-2016 04:03,
5460,Airport,152,Trip Completed,15-07-2016 04:06,15-07-2016 04:52
5461,Airport,,No Cars Available,15-07-2016 04:10,
5462,Airport,,No Cars Available,15-07-2016 04:20,
5463,Airport,,No Cars Available,15-07-2016 04:20,
5464,City,,No Cars Available,15-07-2016 04:21,
5465,Airport,,No Cars Available,15-07-2016 04:29,
5466,Airport,,No Cars Available,15-07-2016 04:31,
5468,City,,No Cars Available,15-07-2016 04:37,
5467,City,,No Cars Available,15-07-2016 04:42,
5469,City,117,Cancelled,15-07-2016 04:42,
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44
5473,City,50,Cancelled,15-07-2016 04:44,
5474,City,121,Trip Completed,15-07-2016 04:45,15-07-2016 05:52
5470,City,233,Trip Completed,15-07-2016 04:45,15-07-2016 06:00
5476,Airport,27,Cancelled,15-07-2016 04:45,
5481,City,256,Trip Completed,15-07-2016 04:48,15-07-2016 05:31
5477,City,27,Cancelled,15-07-2016 04:48,
5471,Airport,17,Trip Completed,15-07-2016 04:48,15-07-2016 05:47
5472,City,20,Cancelled,15-07-2016 04:49,
5475,City,135,Cancelled,15-07-2016 04:49,
5490,City,,No Cars Available,15-07-2016 04:50,
5479,City,50,Cancelled,15-07-2016 04:50,
5487,City,240,Trip Completed,15-07-2016 04:50,15-07-2016 06:03
5480,City,155,Trip Completed,15-07-2016 04:51,15-07-2016 06:03
5483,Airport,,No Cars Available,15-07-2016 04:51,
5482,City,,No Cars Available,15-07-2016 04:51,
5486,City,197,Cancelled,15-07-2016 04:51,
5489,City,194,Cancelled,15-07-2016 04:52,
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016 06:00
5485,Airport,,No Cars Available,15-07-2016 04:54,
5484,City,173,Trip Completed,15-07-2016 04:54,15-07-2016 05:47
5494,City,196,Cancelled,15-07-2016 04:56,
5491,City,,No Cars Available,15-07-2016 04:56,
5498,City,241,Cancelled,15-07-2016 04:56,
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34
5495,Airport,13,Trip Completed,15-07-2016 05:00,15-07-2016 06:02
5500,City,146,Trip Completed,15-07-2016 05:00,15-07-2016 06:04
5497,City,98,Cancelled,15-07-2016 05:00,
5492,City,,No Cars Available,15-07-2016 05:01,
5493,City,80,Cancelled,15-07-2016 05:01,
5505,City,215,Trip Completed,15-07-2016 05:02,15-07-2016 05:49
5502,City,70,Cancelled,15-07-2016 05:03,
5513,Airport,223,Trip Completed,15-07-2016 05:04,15-07-2016 05:51
5508,City,93,Cancelled,15-07-2016 05:04,
5504,City,,No Cars Available,15-07-2016 05:05,
5506,City,280,Trip Completed,15-07-2016 05:06,15-07-2016 05:41
5499,City,289,Cancelled,15-07-2016 05:07,
5501,City,196,Cancelled,15-07-2016 05:07,
5507,City,,No Cars Available,15-07-2016 05:07,
5514,City,296,Cancelled,15-07-2016 05:08,
5509,City,,No Cars Available,15-07-2016 05:08,
5516,City,,No Cars Available,15-07-2016 05:09,
5511,Airport,64,Trip Completed,15-07-2016 05:10,15-07-2016 06:09
5512,Airport,180,Trip Completed,15-07-2016 05:10,15-07-2016 05:42
5517,City,137,Cancelled,15-07-2016 05:11,
5503,City,187,Trip Completed,15-07-2016 05:11,15-07-2016 06:01
5510,Airport,1,Trip Completed,15-07-2016 05:11,15-07-2016 06:07
5519,Airport,294,Trip Completed,15-07-2016 05:11,15-07-2016 05:55
5515,City,297,Cancelled,15-07-2016 05:13,
5524,City,142,Cancelled,15-07-2016 05:13,
5518,City,140,Trip Completed,15-07-2016 05:15,15-07-2016 06:16
5527,City,,No Cars Available,15-07-2016 05:17,
